fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230719 160740	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	29	TRUE	41191	0.191461596573207	0.980189433459001	7	17	0.857652560840743	111
20230719 160745	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	52	TRUE	41191	0.299832470513264	0.809773464378047	2978	16	0.857584039414248	112
20230719 160924	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	859	TRUE	41191	0.00522515073407387	0.999960058767035	1560	653	0.857773873298724	113
20230719 160932	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	39	TRUE	41191	0.15661018065913	0.838182670752799	2132	841	0.857813708207701	114
20230719 161140	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	501	TRUE	41191	0.00514400996468967	0.674481685652823	11	301	0.857619263905044	115
20230719 161230	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	612	TRUE	41191	0.00984725925676196	0.999870799699417	2998	437	0.857680626734211	116
20230719 161236	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	78	TRUE	41191	0.141072247204937	0.999231317596606	2999	17	0.857521119868388	117
20230719 161247	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	123	TRUE	41191	0.0502397246354866	0.613762765409263	1386	41	0.858129539742194	118
20230719 161431	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	2654	TRUE	41191	0.00500826490887482	0.458731293398115	726	22	0.858493653203884	119
20230719 161449	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	295	TRUE	41191	0.0388884573524025	0.725587549362193	398	16	0.858547952548432	120
